species,subset_size,hour,expected_abundance
Red-billed Chough,68,17,0.2494214559386973
Red-billed Chough,68,18,0.13532438478747205
Red-billed Chough,68,19,0.09635245901639344
Red-billed Chough,68,20,0.1005151515151515
Red-billed Chough,68,21,0.030483333333333335
Red-billed Chough,68,22,0.0030476190476190477
Red-billed Chough,68,23,0.0034533333333333334
Red-billed Chough,70,0,0.008454545454545456
Red-billed Chough,70,1,0.012407407407407407
Red-billed Chough,70,2,0.0016458333333333333
Red-billed Chough,70,3,0.011633333333333332
Red-billed Chough,70,4,0.0752051282051282
Red-billed Chough,70,5,0.06176642335766423
Red-billed Chough,70,6,0.06869354838709676
Red-billed Chough,70,7,0.11761147902869758
Red-billed Chough,70,8,0.2711652421652422
Red-billed Chough,70,9,0.01615040650406504
Red-billed Chough,70,10,0.2577295918367347
Red-billed Chough,70,11,0.11185576923076922
Red-billed Chough,70,12,0.06113020833333333
Red-billed Chough,70,13,0.06230183727034121
Red-billed Chough,70,14,0.43153166666666665
Red-billed Chough,70,15,0.2680071355759429
Red-billed Chough,70,16,0.3713492063492063
Red-billed Chough,70,17,0.24822030651340998
Red-billed Chough,70,18,0.13441834451901566
Red-billed Chough,70,19,0.09464754098360656
Red-billed Chough,70,20,0.09924810606060606
Red-billed Chough,70,21,0.028383333333333333
Red-billed Chough,70,22,0.0007142857142857143
Red-billed Chough,70,23,0.0011333333333333334
Red-billed Chough,72,0,0.007818181818181818
Red-billed Chough,72,1,0.011425925925925924
Red-billed Chough,72,2,0.0014791666666666666
Red-billed Chough,72,3,0.010066666666666666
Red-billed Chough,72,4,0.07467948717948718
Red-billed Chough,72,5,0.06002189781021899
Red-billed Chough,72,6,0.06664874551971325
Red-billed Chough,72,7,0.11652980132450332
Red-billed Chough,72,8,0.2691025641025641
Red-billed Chough,72,9,0.01515040650406504
Red-billed Chough,72,10,0.2557431972789116
Red-billed Chough,72,11,0.11016666666666666
Red-billed Chough,72,12,0.059703125
Red-billed Chough,72,13,0.0602257217847769
Red-billed Chough,72,14,0.42820749999999996
Red-billed Chough,72,15,0.2644913353720693
Red-billed Chough,72,16,0.366921768707483
Red-billed Chough,72,17,0.24523946360153256
Red-billed Chough,72,18,0.13043847874720357
Red-billed Chough,72,19,0.09241803278688525
Red-billed Chough,72,20,0.09690719696969698
Red-billed Chough,72,21,0.027000000000000003
Red-billed Chough,72,22,0.0005714285714285715
Red-billed Chough,72,23,0.0010533333333333334
Red-billed Chough,74,0,0.009313131313131313
Red-billed Chough,74,1,0.01275925925925926
Red-billed Chough,74,2,0.0027083333333333334
Red-billed Chough,74,3,0.0111
Red-billed Chough,74,4,0.07630769230769231
Red-billed Chough,74,5,0.06222384428223844
Red-billed Chough,74,6,0.0688584229390681
Red-billed Chough,74,7,0.11789403973509933
Red-billed Chough,74,8,0.27148433048433046
Red-billed Chough,74,9,0.016934959349593496
Red-billed Chough,74,10,0.2576921768707483
Red-billed Chough,74,11,0.11265064102564103
Red-billed Chough,74,12,0.061848958333333336
Red-billed Chough,74,13,0.06274803149606299
Red-billed Chough,74,14,0.43128999999999995
Red-billed Chough,74,15,0.2675300713557594
Red-billed Chough,74,16,0.3702063492063492
Red-billed Chough,74,17,0.24810727969348662
Red-billed Chough,74,18,0.13358389261744966
Red-billed Chough,74,19,0.09469945355191256
Red-billed Chough,74,20,0.09950189393939395
Red-billed Chough,74,21,0.028449999999999996
Red-billed Chough,74,22,0.002023809523809524
Red-billed Chough,74,23,0.0022
Red-billed Chough,76,0,0.007171717171717172
Red-billed Chough,76,1,0.01009259259259259
Red-billed Chough,76,2,0.0012916666666666667
Red-billed Chough,76,3,0.008333333333333333
Red-billed Chough,76,4,0.07530769230769231
Red-billed Chough,76,5,0.05937469586374696
Red-billed Chough,76,6,0.06559498207885305
Red-billed Chough,76,7,0.11577041942604856
Red-billed Chough,76,8,0.26916809116809115
Red-billed Chough,76,9,0.01482520325203252
Red-billed Chough,76,10,0.2550918367346939
Red-billed Chough,76,11,0.1103173076923077
Red-billed Chough,76,12,0.05927604166666667
Red-billed Chough,76,13,0.059761154855643046
Red-billed Chough,76,14,0.42798
Red-billed Chough,76,15,0.2634444444444444
Red-billed Chough,76,16,0.36538775510204086
Red-billed Chough,76,17,0.24437356321839082
Red-billed Chough,76,18,0.128917225950783
Red-billed Chough,76,19,0.09143989071038251
Red-billed Chough,76,20,0.09654545454545455
Red-billed Chough,76,21,0.024916666666666667
Red-billed Chough,76,22,0.0007619047619047619
Red-billed Chough,76,23,0.0010266666666666666
Red-billed Chough,78,0,0.0074444444444444445
Red-billed Chough,78,1,0.010703703703703703
Red-billed Chough,78,2,0.0019375
Red-billed Chough,78,3,0.009133333333333334
Red-billed Chough,78,4,0.07548717948717948
Red-billed Chough,78,5,0.05922627737226278
Red-billed Chough,78,6,0.06535125448028674
Red-billed Chough,78,7,0.11595805739514349
Red-billed Chough,78,8,0.26876068376068374
Red-billed Chough,78,9,0.014926829268292682
Red-billed Chough,78,10,0.25477721088435373
Red-billed Chough,78,11,0.11017307692307693
Red-billed Chough,78,12,0.05923958333333333
Red-billed Chough,78,13,0.05917060367454068
Red-billed Chough,78,14,0.4266733333333333
Red-billed Chough,78,15,0.26222324159021404
Red-billed Chough,78,16,0.36348526077097504
Red-billed Chough,78,17,0.24362260536398467
Red-billed Chough,78,18,0.12755704697986578
Red-billed Chough,78,19,0.09105737704918032
Red-billed Chough,78,20,0.09625378787878787
Red-billed Chough,78,21,0.024766666666666666
Red-billed Chough,78,22,0.0013095238095238095
Red-billed Chough,78,23,0.0016133333333333334
Red-billed Chough,80,0,0.006909090909090909
Red-billed Chough,80,1,0.01024074074074074
Red-billed Chough,80,2,0.0012708333333333335
Red-billed Chough,80,3,0.008566666666666667
Red-billed Chough,80,4,0.07501282051282052
Red-billed Chough,80,5,0.05973479318734794
Red-billed Chough,80,6,0.06589784946236558
Red-billed Chough,80,7,0.11578807947019869
Red-billed Chough,80,8,0.26926495726495725
Red-billed Chough,80,9,0.014776422764227642
Red-billed Chough,80,10,0.2551173469387755
Red-billed Chough,80,11,0.11030128205128206
Red-billed Chough,80,12,0.05979166666666667
Red-billed Chough,80,13,0.059976377952755906
Red-billed Chough,80,14,0.42796666666666666
Red-billed Chough,80,15,0.2636401630988787
Red-billed Chough,80,16,0.3659036281179138
Red-billed Chough,80,17,0.24500000000000002
Red-billed Chough,80,18,0.12909619686800894
Red-billed Chough,80,19,0.09180327868852459
Red-billed Chough,80,20,0.09692613636363637
Red-billed Chough,80,21,0.02515
Red-billed Chough,80,22,0.0007142857142857143
Red-billed Chough,80,23,0.0011066666666666666
Red-billed Chough,82,0,0.00688888888888889
Red-billed Chough,82,1,0.010018518518518519
Red-billed Chough,82,2,0.0013125
Red-billed Chough,82,3,0.007933333333333334
Red-billed Chough,82,4,0.07530769230769231
Red-billed Chough,82,5,0.059535279805352795
Red-billed Chough,82,6,0.06561827956989247
Red-billed Chough,82,7,0.11555629139072848
Red-billed Chough,82,8,0.26903988603988604
Red-billed Chough,82,9,0.014796747967479675
Red-billed Chough,82,10,0.2549013605442177
Red-billed Chough,82,11,0.1104198717948718
Red-billed Chough,82,12,0.059796875
Red-billed Chough,82,13,0.059517060367454064
Red-billed Chough,82,14,0.4278158333333333
Red-billed Chough,82,15,0.2631325178389398
Red-billed Chough,82,16,0.3649002267573696
Red-billed Chough,82,17,0.2445287356321839
Red-billed Chough,82,18,0.12863087248322147
Red-billed Chough,82,19,0.09138524590163935
Red-billed Chough,82,20,0.09676136363636365
Red-billed Chough,82,21,0.02465
Red-billed Chough,82,22,0.0010476190476190477
Red-billed Chough,82,23,0.00116
Red-billed Chough,84,0,0.007070707070707071
Red-billed Chough,84,1,0.009777777777777778
Red-billed Chough,84,2,0.0019375
Red-billed Chough,84,3,0.008033333333333333
Red-billed Chough,84,4,0.07574358974358975
Red-billed Chough,84,5,0.05869586374695864
Red-billed Chough,84,6,0.06480824372759857
Red-billed Chough,84,7,0.11566004415011037
Red-billed Chough,84,8,0.2682678062678063
Red-billed Chough,84,9,0.014662601626016259
Red-billed Chough,84,10,0.25433333333333336
Red-billed Chough,84,11,0.109875
Red-billed Chough,84,12,0.0590625
Red-billed Chough,84,13,0.058902887139107615
Red-billed Chough,84,14,0.42637416666666667
Red-billed Chough,84,15,0.2615443425076453
Red-billed Chough,84,16,0.36264739229024945
Red-billed Chough,84,17,0.24298275862068963
Red-billed Chough,84,18,0.1267091722595078
Red-billed Chough,84,19,0.0905464480874317
Red-billed Chough,84,20,0.09577083333333335
Red-billed Chough,84,21,0.023833333333333335
Red-billed Chough,84,22,0.0014523809523809526
Red-billed Chough,84,23,0.0016
Red-billed Chough,86,0,0.006393939393939393
Red-billed Chough,86,1,0.009277777777777777
Red-billed Chough,86,2,0.0011041666666666667
Red-billed Chough,86,3,0.0071
Red-billed Chough,86,4,0.07573076923076924
Red-billed Chough,86,5,0.058523114355231144
Red-billed Chough,86,6,0.0642168458781362
Red-billed Chough,86,7,0.11494922737306842
Red-billed Chough,86,8,0.2683646723646724
Red-billed Chough,86,9,0.013869918699186991
Red-billed Chough,86,10,0.254108843537415
Red-billed Chough,86,11,0.10959294871794871
Red-billed Chough,86,12,0.058567708333333336
Red-billed Chough,86,13,0.058249343832020996
Red-billed Chough,86,14,0.42674
Red-billed Chough,86,15,0.2614515800203873
Red-billed Chough,86,16,0.36298866213151926
Red-billed Chough,86,17,0.24324904214559387
Red-billed Chough,86,18,0.12673154362416106
Red-billed Chough,86,19,0.09021857923497267
Red-billed Chough,86,20,0.09569507575757576
Red-billed Chough,86,21,0.02325
Red-billed Chough,86,22,0.0007142857142857143
Red-billed Chough,86,23,0.0008799999999999999
Red-billed Chough,88,0,0.005949494949494949
Red-billed Chough,88,1,0.008574074074074074
Red-billed Chough,88,2,0.0007708333333333333
Red-billed Chough,88,3,0.005900000000000001
Red-billed Chough,88,4,0.07538461538461538
Red-billed Chough,88,5,0.05860340632603406
Red-billed Chough,88,6,0.06449641577060933
Red-billed Chough,88,7,0.11444591611479028
Red-billed Chough,88,8,0.26856980056980057
Red-billed Chough,88,9,0.013979674796747969
Red-billed Chough,88,10,0.25387414965986393
Red-billed Chough,88,11,0.10983012820512819
Red-billed Chough,88,12,0.05906770833333333
Red-billed Chough,88,13,0.058808398950131235
Red-billed Chough,88,14,0.4271183333333333
Red-billed Chough,88,15,0.26180224260958207
Red-billed Chough,88,16,0.36343650793650795
Red-billed Chough,88,17,0.24358429118773944
Red-billed Chough,88,18,0.12684787472035794
Red-billed Chough,88,19,0.0901912568306011
Red-billed Chough,88,20,0.0959090909090909
Red-billed Chough,88,21,0.023083333333333334
Red-billed Chough,88,22,0.0005238095238095238
Red-billed Chough,88,23,0.0006533333333333332
Red-billed Chough,90,0,0.005080808080808082
Red-billed Chough,90,1,0.007666666666666667
Red-billed Chough,90,2,0.0006666666666666666
Red-billed Chough,90,3,0.005699999999999999
Red-billed Chough,90,4,0.07501282051282052
Red-billed Chough,90,5,0.05679075425790754
Red-billed Chough,90,6,0.062351254480286736
Red-billed Chough,90,7,0.11367770419426049
Red-billed Chough,90,8,0.2667977207977208
Red-billed Chough,90,9,0.013065040650406506
Red-billed Chough,90,10,0.25240986394557824
Red-billed Chough,90,11,0.1081474358974359
Red-billed Chough,90,12,0.05730729166666667
Red-billed Chough,90,13,0.05678477690288714
Red-billed Chough,90,14,0.42433750000000003
Red-billed Chough,90,15,0.25868297655453615
Red-billed Chough,90,16,0.3598015873015873
Red-billed Chough,90,17,0.2405325670498084
Red-billed Chough,90,18,0.12369127516778523
Red-billed Chough,90,19,0.0882103825136612
Red-billed Chough,90,20,0.09403977272727272
Red-billed Chough,90,21,0.020933333333333335
Red-billed Chough,90,22,0.00019047619047619048
Red-billed Chough,90,23,0.00043999999999999996
Red-billed Chough,92,0,0.005424242424242425
Red-billed Chough,92,1,0.008018518518518517
Red-billed Chough,92,2,0.0005208333333333334
Red-billed Chough,92,3,0.006
Red-billed Chough,92,4,0.07537179487179488
Red-billed Chough,92,5,0.05750121654501216
Red-billed Chough,92,6,0.06312365591397849
Red-billed Chough,92,7,0.1137991169977925
Red-billed Chough,92,8,0.26745299145299145
Red-billed Chough,92,9,0.013341463414634144
Red-billed Chough,92,10,0.2531360544217687
Red-billed Chough,92,11,0.10857371794871794
Red-billed Chough,92,12,0.057828125
Red-billed Chough,92,13,0.05709711286089239
Red-billed Chough,92,14,0.4254983333333333
Red-billed Chough,92,15,0.25980733944954126
Red-billed Chough,92,16,0.3612380952380952
Red-billed Chough,92,17,0.2415804597701149
Red-billed Chough,92,18,0.125248322147651
Red-billed Chough,92,19,0.08873224043715847
Red-billed Chough,92,20,0.0952121212121212
Red-billed Chough,92,21,0.021516666666666667
Red-billed Chough,92,22,0.00038095238095238096
Red-billed Chough,92,23,0.00042666666666666667
Red-billed Chough,94,0,0.004545454545454545
Red-billed Chough,94,1,0.007055555555555555
Red-billed Chough,94,2,0.00047916666666666664
Red-billed Chough,94,3,0.004866666666666667
Red-billed Chough,94,4,0.07548717948717949
Red-billed Chough,94,5,0.056909975669099756
Red-billed Chough,94,6,0.061933691756272405
Red-billed Chough,94,7,0.11329359823399558
Red-billed Chough,94,8,0.2668319088319088
Red-billed Chough,94,9,0.012914634146341463
Red-billed Chough,94,10,0.25213945578231295
Red-billed Chough,94,11,0.10815384615384614
Red-billed Chough,94,12,0.057421875
Red-billed Chough,94,13,0.056522309711286085
Red-billed Chough,94,14,0.424415
Red-billed Chough,94,15,0.2584067278287462
Red-billed Chough,94,16,0.3594557823129252
Red-billed Chough,94,17,0.24045593869731802
Red-billed Chough,94,18,0.12361073825503355
Red-billed Chough,94,19,0.08790437158469946
Red-billed Chough,94,20,0.09430303030303032
Red-billed Chough,94,21,0.02016666666666667
Red-billed Chough,94,22,0.0002619047619047619
Red-billed Chough,94,23,0.00038666666666666667
Red-billed Chough,96,0,0.005121212121212121
Red-billed Chough,96,1,0.00761111111111111
Red-billed Chough,96,2,0.0004791666666666667
Red-billed Chough,96,3,0.005366666666666667
Red-billed Chough,96,4,0.0756923076923077
Red-billed Chough,96,5,0.05659124087591241
Red-billed Chough,96,6,0.06190143369175627
Red-billed Chough,96,7,0.11335982339955851
Red-billed Chough,96,8,0.266991452991453
Red-billed Chough,96,9,0.01289430894308943
Red-billed Chough,96,10,0.25242857142857145
Red-billed Chough,96,11,0.10803525641025641
Red-billed Chough,96,12,0.056942708333333335
Red-billed Chough,96,13,0.056341207349081365
Red-billed Chough,96,14,0.42433166666666666
Red-billed Chough,96,15,0.25831396534148826
Red-billed Chough,96,16,0.35926984126984124
Red-billed Chough,96,17,0.2403544061302682
Red-billed Chough,96,18,0.12353020134228188
Red-billed Chough,96,19,0.08770765027322404
Red-billed Chough,96,20,0.09401325757575757
Red-billed Chough,96,21,0.020333333333333335
Red-billed Chough,96,22,0.0003095238095238095
Red-billed Chough,96,23,0.00038666666666666667
Red-billed Chough,98,0,0.004717171717171717
Red-billed Chough,98,1,0.007
Red-billed Chough,98,2,0.0005416666666666666
Red-billed Chough,98,3,0.005066666666666667
Red-billed Chough,98,4,0.07558974358974359
Red-billed Chough,98,5,0.05580778588807785
Red-billed Chough,98,6,0.06100358422939069
Red-billed Chough,98,7,0.11309933774834437
Red-billed Chough,98,8,0.26610541310541314
Red-billed Chough,98,9,0.012666666666666666
Red-billed Chough,98,10,0.2515357142857143
Red-billed Chough,98,11,0.10727564102564102
Red-billed Chough,98,12,0.056296875
Red-billed Chough,98,13,0.055627296587926506
Red-billed Chough,98,14,0.42308
Red-billed Chough,98,15,0.2569388379204893
Red-billed Chough,98,16,0.3575975056689343
Red-billed Chough,98,17,0.23866858237547894
Red-billed Chough,98,18,0.12215659955257271
Red-billed Chough,98,19,0.08684699453551913
Red-billed Chough,98,20,0.09323863636363637
Red-billed Chough,98,21,0.019616666666666668
Red-billed Chough,98,22,0.0003095238095238095
Red-billed Chough,98,23,0.00046666666666666666
Red-billed Chough,100,0,0.004454545454545454
Red-billed Chough,100,1,0.006648148148148149
Red-billed Chough,100,2,0.0004583333333333333
Red-billed Chough,100,3,0.004333333333333333
Red-billed Chough,100,4,0.07544871794871795
Red-billed Chough,100,5,0.05661070559610706
Red-billed Chough,100,6,0.061707885304659496
Red-billed Chough,100,7,0.11316777041942606
Red-billed Chough,100,8,0.26686609686609686
Red-billed Chough,100,9,0.012845528455284552
Red-billed Chough,100,10,0.2520017006802721
Red-billed Chough,100,11,0.10819871794871795
Red-billed Chough,100,12,0.05730729166666666
Red-billed Chough,100,13,0.05660104986876641
Red-billed Chough,100,14,0.4244083333333333
